year,season,fishery,area,catch
1991,4,17,2,17678.5
1992,4,17,2,8422.1
1993,4,17,2,7455.4
1994,4,17,2,12113.1
1995,4,17,2,12916.2
1996,4,17,2,13000
1997,4,17,2,13740.8
1998,4,17,2,14203.8
1999,4,17,2,15047.3
2000,4,17,2,16460.6
2001,4,17,2,15156.4
2002,4,17,2,16226.9
2003,4,17,2,21553.1
2004,4,17,2,22144.4
2005,4,17,2,21176.8
2006,4,17,2,23364.9
2007,4,17,2,26237.7
2008,4,17,2,26957.2
2009,4,17,2,17568.4
2010,4,17,2,15095.3
2011,4,17,2,6618
2012,4,17,2,5719.2
2013,4,17,2,8231.8
2014,4,17,2,8366.4
2015,4,17,2,8777.4
2016,4,17,2,8815.2
2017,4,17,2,10946.4
2018,4,17,2,8262.1
2019,4,17,2,9019.1
2020,4,17,2,12965.6
2021,4,17,2,14522.5
1952,4,18,2,0
1953,4,18,2,0
1954,4,18,2,0
1955,4,18,2,0
1956,4,18,2,0
1957,4,18,2,0
1958,4,18,2,0
1959,4,18,2,0
1960,4,18,2,0
1961,4,18,2,0
1962,4,18,2,0
1963,4,18,2,0
1964,4,18,2,0
1965,4,18,2,0
1966,4,18,2,0
1967,4,18,2,0
1968,4,18,2,0
1969,4,18,2,0
1970,4,18,2,958.7
1971,4,18,2,1072.5
1972,4,18,2,1114.5
1973,4,18,2,1333.3
1974,4,18,2,1550
1975,4,18,2,1581.8
1976,4,18,2,1332.5
1977,4,18,2,1889.3
1978,4,18,2,1139.8
1979,4,18,2,1461.5
1980,4,18,2,1336
1981,4,18,2,1474
1982,4,18,2,1363
1983,4,18,2,1480.5
1984,4,18,2,2106.8
1985,4,18,2,2373.3
1986,4,18,2,2435.5
1987,4,18,2,2095
1988,4,18,2,2516
1989,4,18,2,2740.5
1990,4,18,2,3564.8
1991,4,18,2,3997.3
1992,4,18,2,2647.3
1993,4,18,2,2616.2
1994,4,18,2,3425.5
1995,4,18,2,3821.8
1996,4,18,2,4746.5
1997,4,18,2,3969.8
1998,4,18,2,4845.8
1999,4,18,2,4812
2000,4,18,2,4934.8
2001,4,18,2,4594.5
2002,4,18,2,4760
2003,4,18,2,5454.8
2004,4,18,2,6329
2005,4,18,2,4286
2006,4,18,2,4686.7
2007,4,18,2,5130.5
2008,4,18,2,4804.3
2009,4,18,2,5778.3
2010,4,18,2,5501.5
2011,4,18,2,5328.8
2012,4,18,2,7179.5
2013,4,18,2,6010
2014,4,18,2,12520.5
2015,4,18,2,12626
2016,4,18,2,9560.7
2017,4,18,2,9118.3
2018,4,18,2,12602.8
2019,4,18,2,12550.3
2020,4,18,2,10967.8
2021,4,18,2,13487
1952,4,19,1,641.3
1953,4,19,1,315
1954,4,19,1,1000.2
1955,4,19,1,736
1956,4,19,1,181.1
1957,4,19,1,374
1958,4,19,1,834.5
1959,4,19,1,1079
1960,4,19,1,359.5
1961,4,19,1,694.2
1962,4,19,1,1743.8
1963,4,19,1,569.3
1964,4,19,1,911.7
1965,4,19,1,938
1966,4,19,1,1461
1967,4,19,1,848.7
1968,4,19,1,1722
1969,4,19,1,963.5
1970,4,19,1,842.5
1971,4,19,1,384
1972,4,19,1,210.3
1973,4,19,1,393.7
1974,4,19,1,199.2
1975,4,19,1,60.7
1976,4,19,1,298.5
1977,4,19,1,18.5
1978,4,19,1,229.8
1979,4,19,1,171
1980,4,19,1,234
1981,4,19,1,11.5
1982,4,19,1,172.5
1983,4,19,1,150.2
1984,4,19,1,221.7
1985,4,19,1,653.6
1986,4,19,1,169.3
1987,4,19,1,175
1988,4,19,1,164.1
1989,4,19,1,205.8
1990,4,19,1,200.9
1991,4,19,1,245.8
1992,4,19,1,328.9
1993,4,19,1,73.7
1994,4,19,1,552.5
1995,4,19,1,168.2
1996,4,19,1,9.2
1997,4,19,1,1.9
1998,4,19,1,590.7
1999,4,19,1,165.6
2000,4,19,1,51.6
2001,4,19,1,7.9
2002,4,19,1,130.8
2003,4,19,1,331.7
2004,4,19,1,7.3
2005,4,19,1,129.2
2006,4,19,1,21.3
2007,4,19,1,5.1
2008,4,19,1,14.7
2009,4,19,1,58.2
2010,4,19,1,48.4
2011,4,19,1,156.4
2012,4,19,1,2.2
2013,4,19,1,0.7
2014,4,19,1,0.3
2015,4,19,1,240.3
2016,4,19,1,146
2017,4,19,1,116.9
2018,4,19,1,994.6
2019,4,19,1,257
2020,4,19,1,520.4
2021,4,19,1,178.7
1952,4,20,1,35.9
1953,4,20,1,72.3
1954,4,20,1,59
1955,4,20,1,55.1
1956,4,20,1,60.8
1957,4,20,1,23.1
1958,4,20,1,40.6
1959,4,20,1,56.9
1960,4,20,1,370.3
1961,4,20,1,644.7
1962,4,20,1,835.7
1963,4,20,1,409.7
1964,4,20,1,975.8
1965,4,20,1,645.1
1966,4,20,1,419.6
1967,4,20,1,607.9
1968,4,20,1,531.9
1969,4,20,1,1130.3
1970,4,20,1,999.6
1971,4,20,1,1115.9
1972,4,20,1,290.8
1973,4,20,1,560.7
1974,4,20,1,439.3
1975,4,20,1,564.4
1976,4,20,1,448.8
1977,4,20,1,598.1
1978,4,20,1,707
1979,4,20,1,652.5
1980,4,20,1,586.1
1981,4,20,1,746.6
1982,4,20,1,815.7
1983,4,20,1,751.1
1984,4,20,1,1101.3
1985,4,20,1,1028.6
1986,4,20,1,1048.7
1987,4,20,1,896.9
1988,4,20,1,1041.9
1989,4,20,1,959
1990,4,20,1,807
1991,4,20,1,480.5
1992,4,20,1,895.7
1993,4,20,1,773.5
1994,4,20,1,496.5
1995,4,20,1,709.8
1996,4,20,1,1111.7
1997,4,20,1,507.9
1998,4,20,1,676
1999,4,20,1,672.3
2000,4,20,1,546.5
2001,4,20,1,402.3
2002,4,20,1,534.7
2003,4,20,1,490.5
2004,4,20,1,579.4
2005,4,20,1,560.9
2006,4,20,1,768.1
2007,4,20,1,657.1
2008,4,20,1,631.5
2009,4,20,1,610.8
2010,4,20,1,841.9
2011,4,20,1,769.4
2012,4,20,1,756.9
2013,4,20,1,688.7
2014,4,20,1,561.5
2015,4,20,1,756.5
2016,4,20,1,737.2
2017,4,20,1,822.2
2018,4,20,1,760.9
2019,4,20,1,676
2020,4,20,1,875.2
2021,4,20,1,779.2
1952,4,21,4,0
1953,4,21,4,0
1954,4,21,4,0
1955,4,21,4,0
1956,4,21,4,0
1957,4,21,4,0
1958,4,21,4,0
1959,4,21,4,0
1960,4,21,4,0
1961,4,21,4,0
1962,4,21,4,0
1963,4,21,4,0
1964,4,21,4,0
1965,4,21,4,0
1966,4,21,4,0
1967,4,21,4,0
1968,4,21,4,0
1969,4,21,4,0
1970,4,21,4,0
1971,4,21,4,0
1972,4,21,4,306.5
1973,4,21,4,40
1974,4,21,4,111.3
1975,4,21,4,202.2
1976,4,21,4,981.7
1977,4,21,4,434.7
1978,4,21,4,85.6
1979,4,21,4,388.2
1980,4,21,4,297.6
1981,4,21,4,134.2
1982,4,21,4,306.8
1983,4,21,4,195.5
1984,4,21,4,74.5
1985,4,21,4,296.4
1986,4,21,4,151.4
1987,4,21,4,114.2
1988,4,21,4,39.2
1989,4,21,4,60.8
1990,4,21,4,137.5
1991,4,21,4,65.5
1992,4,21,4,145.9
1993,4,21,4,32.4
1994,4,21,4,148
1995,4,21,4,184.7
1996,4,21,4,50
1997,4,21,4,57.1
1998,4,21,4,41
1999,4,21,4,19.9
2000,4,21,4,0
2001,4,21,4,0.1
2002,4,21,4,23
2003,4,21,4,9.5
2004,4,21,4,1
2005,4,21,4,5.4
2006,4,21,4,6.2
2007,4,21,4,20.2
2008,4,21,4,12.3
2009,4,21,4,5.3
2010,4,21,4,12.2
2011,4,21,4,14.4
2012,4,21,4,21.5
2013,4,21,4,12.4
2014,4,21,4,0
2015,4,21,4,1
2016,4,21,4,23.8
2017,4,21,4,2
2018,4,21,4,0
2019,4,21,4,15
2020,4,21,4,0
2021,4,21,4,9.4
1952,4,22,3,0
1953,4,22,3,0
1954,4,22,3,0
1955,4,22,3,0
1956,4,22,3,0
1957,4,22,3,0
1958,4,22,3,0
1959,4,22,3,0
1960,4,22,3,0
1961,4,22,3,0
1962,4,22,3,0
1963,4,22,3,0
1964,4,22,3,0
1965,4,22,3,0
1966,4,22,3,0
1967,4,22,3,0
1968,4,22,3,0
1969,4,22,3,0
1970,4,22,3,5.8
1971,4,22,3,26.6
1972,4,22,3,799.5
1973,4,22,3,273.1
1974,4,22,3,547.1
1975,4,22,3,1104.3
1976,4,22,3,3095.9
1977,4,22,3,1857
1978,4,22,3,907.9
1979,4,22,3,817.3
1980,4,22,3,821.7
1981,4,22,3,1154.6
1982,4,22,3,75.6
1983,4,22,3,146.2
1984,4,22,3,700.2
1985,4,22,3,496.4
1986,4,22,3,91.4
1987,4,22,3,388.4
1988,4,22,3,218.3
1989,4,22,3,344.6
1990,4,22,3,564.5
1991,4,22,3,443.4
1992,4,22,3,767.3
1993,4,22,3,637.7
1994,4,22,3,516.5
1995,4,22,3,192.3
1996,4,22,3,228
1997,4,22,3,180.4
1998,4,22,3,305.4
1999,4,22,3,335.9
2000,4,22,3,0
2001,4,22,3,97.1
2002,4,22,3,133.8
2003,4,22,3,52.5
2004,4,22,3,83.5
2005,4,22,3,5.9
2006,4,22,3,178.9
2007,4,22,3,41
2008,4,22,3,14
2009,4,22,3,0
2010,4,22,3,0
2011,4,22,3,53.9
2012,4,22,3,17.2
2013,4,22,3,39.5
2014,4,22,3,0
2015,4,22,3,2.8
2016,4,22,3,32
2017,4,22,3,86.2
2018,4,22,3,32.2
2019,4,22,3,30.6
2020,4,22,3,39.1
2021,4,22,3,0
1952,4,23,2,0
1953,4,23,2,0
1954,4,23,2,0
1955,4,23,2,0
1956,4,23,2,0
1957,4,23,2,0
1958,4,23,2,0
1959,4,23,2,0
1960,4,23,2,0
1961,4,23,2,0
1962,4,23,2,0
1963,4,23,2,0
1964,4,23,2,0
1965,4,23,2,0
1966,4,23,2,0
1967,4,23,2,0
1968,4,23,2,0
1969,4,23,2,0
1970,4,23,2,1237.5
1971,4,23,2,1282.5
1972,4,23,2,2025
1973,4,23,2,2295
1974,4,23,2,2287.2
1975,4,23,2,2489
1976,4,23,2,1694.3
1977,4,23,2,2310.3
1978,4,23,2,1850.7
1979,4,23,2,2583.5
1980,4,23,2,2080.7
1981,4,23,2,2644.9
1982,4,23,2,2924.8
1983,4,23,2,2759.1
1984,4,23,2,3904.3
1985,4,23,2,4428
1986,4,23,2,5514
1987,4,23,2,6195.2
1988,4,23,2,7370.5
1989,4,23,2,8295.7
1990,4,23,2,6457.7
1991,4,23,2,6604.8
1992,4,23,2,7593.3
1993,4,23,2,6956.5
1994,4,23,2,7716.1
1995,4,23,2,8222.3
1996,4,23,2,12760.8
1997,4,23,2,9494.9
1998,4,23,2,12536.1
1999,4,23,2,11897.4
2000,4,23,2,12658.9
2001,4,23,2,11648.5
2002,4,23,2,11196.1
2003,4,23,2,11420.9
2004,4,23,2,15036.6
2005,4,23,2,4651.6
2006,4,23,2,3744.1
2007,4,23,2,5060.6
2008,4,23,2,4496.7
2009,4,23,2,7714.2
2010,4,23,2,5852
2011,4,23,2,10903.4
2012,4,23,2,19279.7
2013,4,23,2,22749.3
2014,4,23,2,14486.1
2015,4,23,2,14539.4
2016,4,23,2,23877.3
2017,4,23,2,25962
2018,4,23,2,33564
2019,4,23,2,37403.5
2020,4,23,2,38148.8
2021,4,23,2,42180.5
1952,4,24,2,0
1953,4,24,2,0
1954,4,24,2,0
1955,4,24,2,0
1956,4,24,2,0
1957,4,24,2,0
1958,4,24,2,0
1959,4,24,2,0
1960,4,24,2,0
1961,4,24,2,0
1962,4,24,2,0
1963,4,24,2,0
1964,4,24,2,0
1965,4,24,2,0
1966,4,24,2,0
1967,4,24,2,0
1968,4,24,2,0
1969,4,24,2,0
1970,4,24,2,431.8
1971,4,24,2,476.6
1972,4,24,2,447.9
1973,4,24,2,589.5
1974,4,24,2,677.8
1975,4,24,2,703.5
1976,4,24,2,558.8
1977,4,24,2,1181.2
1978,4,24,2,516.8
1979,4,24,2,1301.2
1980,4,24,2,1059.4
1981,4,24,2,1497.4
1982,4,24,2,2162.7
1983,4,24,2,2424.8
1984,4,24,2,2359.1
1985,4,24,2,2265.6
1986,4,24,2,2538.5
1987,4,24,2,2586.1
1988,4,24,2,2043.6
1989,4,24,2,2346.7
1990,4,24,2,3135.4
1991,4,24,2,3631.1
1992,4,24,2,2664.6
1993,4,24,2,1640.6
1994,4,24,2,3274.9
1995,4,24,2,3607.6
1996,4,24,2,3898.6
1997,4,24,2,4180.3
1998,4,24,2,4860.4
1999,4,24,2,4964.2
2000,4,24,2,5429.1
2001,4,24,2,4715.5
2002,4,24,2,4669
2003,4,24,2,5792.1
2004,4,24,2,5738
2005,4,24,2,6056.4
2006,4,24,2,5810.4
2007,4,24,2,7586.7
2008,4,24,2,7711.5
2009,4,24,2,5035.3
2010,4,24,2,3009.4
2011,4,24,2,2007
2012,4,24,2,2799
2013,4,24,2,2582.4
2014,4,24,2,2940.4
2015,4,24,2,2523.6
2016,4,24,2,3216.4
2017,4,24,2,5348.3
2018,4,24,2,3585.4
2019,4,24,2,3086.1
2020,4,24,2,3401.7
2021,4,24,2,3599.6
1952,4,25,3,0
1953,4,25,3,0
1954,4,25,3,0
1955,4,25,3,0
1956,4,25,3,0
1957,4,25,3,0
1958,4,25,3,0
1959,4,25,3,0
1960,4,25,3,0
1961,4,25,3,0
1962,4,25,3,0
1963,4,25,3,0
1964,4,25,3,0
1965,4,25,3,0
1966,4,25,3,0
1967,4,25,3,0
1968,4,25,3,0
1969,4,25,3,0
1970,4,25,3,1.7
1971,4,25,3,14.3
1972,4,25,3,0
1973,4,25,3,58.8
1974,4,25,3,0
1975,4,25,3,0
1976,4,25,3,62.2
1977,4,25,3,386.5
1978,4,25,3,64.3
1979,4,25,3,87.3
1980,4,25,3,483.3
1981,4,25,3,662.3
1982,4,25,3,5846.4
1983,4,25,3,11220.3
1984,4,25,3,5628.6
1985,4,25,3,13058.6
1986,4,25,3,3544.7
1987,4,25,3,6732.6
1988,4,25,3,7299.8
1989,4,25,3,11527.8
1990,4,25,3,15857.2
1991,4,25,3,15278.3
1992,4,25,3,7764.1
1993,4,25,3,6642.7
1994,4,25,3,4802
1995,4,25,3,8361.7
1996,4,25,3,11515.8
1997,4,25,3,10031.6
1998,4,25,3,12610.1
1999,4,25,3,5839.7
2000,4,25,3,7939.6
2001,4,25,3,17998.5
2002,4,25,3,10469.9
2003,4,25,3,16108.8
2004,4,25,3,12891.1
2005,4,25,3,15209
2006,4,25,3,13661.3
2007,4,25,3,12874.8
2008,4,25,3,13499.6
2009,4,25,3,13715.5
2010,4,25,3,12901.4
2011,4,25,3,17145.6
2012,4,25,3,14086.1
2013,4,25,3,14261.1
2014,4,25,3,7600.4
2015,4,25,3,6043.4
2016,4,25,3,7499.4
2017,4,25,3,3541.2
2018,4,25,3,5025.8
2019,4,25,3,3996.9
2020,4,25,3,5987.8
2021,4,25,3,7647.7
1952,4,26,3,0
1953,4,26,3,0
1954,4,26,3,0
1955,4,26,3,0
1956,4,26,3,0
1957,4,26,3,0
1958,4,26,3,0
1959,4,26,3,0
1960,4,26,3,0
1961,4,26,3,0
1962,4,26,3,0
1963,4,26,3,0
1964,4,26,3,0
1965,4,26,3,0
1966,4,26,3,0
1967,4,26,3,12.6
1968,4,26,3,0
1969,4,26,3,0
1970,4,26,3,0
1971,4,26,3,0.1
1972,4,26,3,0
1973,4,26,3,0.7
1974,4,26,3,10.9
1975,4,26,3,3.3
1976,4,26,3,0
1977,4,26,3,0
1978,4,26,3,0
1979,4,26,3,0
1980,4,26,3,9.6
1981,4,26,3,29.3
1982,4,26,3,1511.3
1983,4,26,3,432.5
1984,4,26,3,3853.6
1985,4,26,3,2606.9
1986,4,26,3,4431.5
1987,4,26,3,653.8
1988,4,26,3,1290.9
1989,4,26,3,13854.3
1990,4,26,3,2047.9
1991,4,26,3,7387
1992,4,26,3,2058.1
1993,4,26,3,6516.9
1994,4,26,3,3600.3
1995,4,26,3,20256.3
1996,4,26,3,2088.6
1997,4,26,3,360.6
1998,4,26,3,125.8
1999,4,26,3,1209
2000,4,26,3,4068.7
2001,4,26,3,22585.3
2002,4,26,3,1856
2003,4,26,3,13157.8
2004,4,26,3,7546.9
2005,4,26,3,7442.3
2006,4,26,3,17107.1
2007,4,26,3,10630.3
2008,4,26,3,18961
2009,4,26,3,15246.9
2010,4,26,3,44641.5
2011,4,26,3,21501
2012,4,26,3,29405.4
2013,4,26,3,26755.1
2014,4,26,3,24273.3
2015,4,26,3,4708.4
2016,4,26,3,30633.9
2017,4,26,3,28341.3
2018,4,26,3,17118.7
2019,4,26,3,14157.6
2020,4,26,3,27859.4
2021,4,26,3,44444.9
1952,4,27,5,0
1953,4,27,5,0
1954,4,27,5,0
1955,4,27,5,0
1956,4,27,5,0
1957,4,27,5,0
1958,4,27,5,0
1959,4,27,5,0
1960,4,27,5,0
1961,4,27,5,0
1962,4,27,5,0
1963,4,27,5,0
1964,4,27,5,0
1965,4,27,5,0
1966,4,27,5,0
1967,4,27,5,0
1968,4,27,5,0
1969,4,27,5,0
1970,4,27,5,0
1971,4,27,5,0
1972,4,27,5,0
1973,4,27,5,0
1974,4,27,5,0
1975,4,27,5,0
1976,4,27,5,0
1977,4,27,5,0
1978,4,27,5,0
1979,4,27,5,0
1980,4,27,5,0
1981,4,27,5,0
1982,4,27,5,0
1983,4,27,5,0
1984,4,27,5,0
1985,4,27,5,0
1986,4,27,5,8.92085
1987,4,27,5,15.7897
1988,4,27,5,0
1989,4,27,5,1.56498
1990,4,27,5,23.2624
1991,4,27,5,39.3111
1992,4,27,5,31.7622
1993,4,27,5,68.04
1994,4,27,5,111.112
1995,4,27,5,106.624
1996,4,27,5,103.503
1997,4,27,5,158.109
1998,4,27,5,194.999
1999,4,27,5,23.0856
2000,4,27,5,104.538
2001,4,27,5,76.6835
2002,4,27,5,124.761
2003,4,27,5,61.8144
2004,4,27,5,123.383
2005,4,27,5,89.3138
2006,4,27,5,63.5492
2007,4,27,5,42.2969
2008,4,27,5,92.3472
2009,4,27,5,50.237
2010,4,27,5,83.3656
2011,4,27,5,47.7171
2012,4,27,5,37.4638
2013,4,27,5,46.9745
2014,4,27,5,54.8294
2015,4,27,5,68.4149
2016,4,27,5,24.5147
2017,4,27,5,77.0743
2018,4,27,5,30.7721
2019,4,27,5,42.4657
2020,4,27,5,72.0122
2021,4,27,5,39.4945
1952,4,28,2,0
1953,4,28,2,0
1954,4,28,2,0
1955,4,28,2,0
1956,4,28,2,0
1957,4,28,2,0
1958,4,28,2,0
1959,4,28,2,0
1960,4,28,2,0
1961,4,28,2,0
1962,4,28,2,0
1963,4,28,2,0
1964,4,28,2,0
1965,4,28,2,0
1966,4,28,2,0
1967,4,28,2,0
1968,4,28,2,0
1969,4,28,2,0
1970,4,28,2,0
1971,4,28,2,0
1972,4,28,2,75.1
1973,4,28,2,67.9
1974,4,28,2,17.3
1975,4,28,2,91.9
1976,4,28,2,139.1
1977,4,28,2,239.1
1978,4,28,2,277.6
1979,4,28,2,469.1
1980,4,28,2,1126.8
1981,4,28,2,1359.4
1982,4,28,2,1401.3
1983,4,28,2,1422.2
1984,4,28,2,1556.9
1985,4,28,2,1701.5
1986,4,28,2,1765.4
1987,4,28,2,2032.7
1988,4,28,2,2360.9
1989,4,28,2,2552.2
1990,4,28,2,2917.7
1991,4,28,2,2985
1992,4,28,2,3426.8
1993,4,28,2,3143.2
1994,4,28,2,3481.5
1995,4,28,2,3710.1
1996,4,28,2,5765.7
1997,4,28,2,4284.2
1998,4,28,2,5656.5
1999,4,28,2,5368.3
2000,4,28,2,5712
2001,4,28,2,5256
2002,4,28,2,5052
2003,4,28,2,5155.3
2004,4,28,2,6785.2
2005,4,28,2,5651.5
2006,4,28,2,4601.5
2007,4,28,2,5632.2
2008,4,28,2,4705.8
2009,4,28,2,4690.3
2010,4,28,2,3870.4
2011,4,28,2,8048.3
2012,4,28,2,7657.7
2013,4,28,2,4580.7
2014,4,28,2,5072.8
2015,4,28,2,8110.2
2016,4,28,2,4971.1
2017,4,28,2,5326
2018,4,28,2,5594.8
2019,4,28,2,3612.1
2020,4,28,2,6793.7
2021,4,28,2,4233.5
1952,4,29,5,0
1953,4,29,5,0
1954,4,29,5,440.316
1955,4,29,5,148.761
1956,4,29,5,267.838
1957,4,29,5,613.596
1958,4,29,5,374.563
1959,4,29,5,203.02
1960,4,29,5,188.911
1961,4,29,5,106.227
1962,4,29,5,82.8805
1963,4,29,5,490.828
1964,4,29,5,268.336
1965,4,29,5,244.112
1966,4,29,5,392.608
1967,4,29,5,63.3882
1968,4,29,5,194.864
1969,4,29,5,262.117
1970,4,29,5,201.513
1971,4,29,5,46.8647
1972,4,29,5,21.0615
1973,4,29,5,82.0162
1974,4,29,5,125.828
1975,4,29,5,104.055
1976,4,29,5,28.8032
1977,4,29,5,79.4181
1978,4,29,5,94.2611
1979,4,29,5,122.409
1980,4,29,5,72.5543
1981,4,29,5,57.0342
1982,4,29,5,19.3908
1983,4,29,5,62.3495
1984,4,29,5,39.7056
1985,4,29,5,101.642
1986,4,29,5,20.0374
1987,4,29,5,55.7476
1988,4,29,5,128.499
1989,4,29,5,4.01666
1990,4,29,5,3.60347
1991,4,29,5,0
1992,4,29,5,0
1993,4,29,5,2.11258
1994,4,29,5,0.129722
1995,4,29,5,0
1996,4,29,5,0
1997,4,29,5,0
1998,4,29,5,0
1999,4,29,5,0
2000,4,29,5,0
2001,4,29,5,0
2002,4,29,5,0
2003,4,29,5,0
2004,4,29,5,0
2005,4,29,5,0
2006,4,29,5,0.0322256
2007,4,29,5,0
2008,4,29,5,0
2009,4,29,5,0
2010,4,29,5,0
2011,4,29,5,0
2012,4,29,5,0
2013,4,29,5,0
2014,4,29,5,0
2015,4,29,5,0
2016,4,29,5,0
2017,4,29,5,0
2018,4,29,5,0
2019,4,29,5,0
2020,4,29,5,0
2021,4,29,5,0
1952,4,30,2,0
1953,4,30,2,0
1954,4,30,2,0
1955,4,30,2,0
1956,4,30,2,0
1957,4,30,2,0
1958,4,30,2,0
1959,4,30,2,0
1960,4,30,2,0
1961,4,30,2,0
1962,4,30,2,0
1963,4,30,2,0
1964,4,30,2,0
1965,4,30,2,0
1966,4,30,2,0
1967,4,30,2,0
1968,4,30,2,2.4
1969,4,30,2,16.6
1970,4,30,2,46.7
1971,4,30,2,4.2
1972,4,30,2,11.8
1973,4,30,2,36
1974,4,30,2,159.4
1975,4,30,2,366.8
1976,4,30,2,59.4
1977,4,30,2,543.6
1978,4,30,2,606.5
1979,4,30,2,390.3
1980,4,30,2,583.5
1981,4,30,2,278.1
1982,4,30,2,22.1
1983,4,30,2,297.1
1984,4,30,2,433.5
1985,4,30,2,3307.6
1986,4,30,2,232.8
1987,4,30,2,134.6
1988,4,30,2,1152.3
1989,4,30,2,311.5
1990,4,30,2,404.6
1991,4,30,2,1363.8
1992,4,30,2,1950
1993,4,30,2,934.5
1994,4,30,2,7.4
1995,4,30,2,821.8
1996,4,30,2,7886
1997,4,30,2,145.3
1998,4,30,2,13.4
1999,4,30,2,806.4
2000,4,30,2,277.8
2001,4,30,2,6.5
2002,4,30,2,11.6
2003,4,30,2,4.8
2004,4,30,2,471.6
2005,4,30,2,185.6
2006,4,30,2,231.1
2007,4,30,2,10
2008,4,30,2,52.4
2009,4,30,2,0
2010,4,30,2,1.4
2011,4,30,2,43.4
2012,4,30,2,68.2
2013,4,30,2,0
2014,4,30,2,0
2015,4,30,2,0
2016,4,30,2,0
2017,4,30,2,118.9
2018,4,30,2,42.1
2019,4,30,2,10.3
2020,4,30,2,13.8
2021,4,30,2,10.1
1952,4,31,2,0
1953,4,31,2,0
1954,4,31,2,0
1955,4,31,2,0
1956,4,31,2,0
1957,4,31,2,0
1958,4,31,2,0
1959,4,31,2,0
1960,4,31,2,0
1961,4,31,2,0
1962,4,31,2,0
1963,4,31,2,0
1964,4,31,2,0
1965,4,31,2,0
1966,4,31,2,0
1967,4,31,2,21.7
1968,4,31,2,29.6
1969,4,31,2,0
1970,4,31,2,0
1971,4,31,2,0
1972,4,31,2,0
1973,4,31,2,8.9
1974,4,31,2,0.7
1975,4,31,2,0
1976,4,31,2,0
1977,4,31,2,2.3
1978,4,31,2,84.9
1979,4,31,2,58
1980,4,31,2,0.1
1981,4,31,2,134.5
1982,4,31,2,0.1
1983,4,31,2,26.9
1984,4,31,2,5.9
1985,4,31,2,3168.3
1986,4,31,2,2.4
1987,4,31,2,43
1988,4,31,2,10.5
1989,4,31,2,29
1990,4,31,2,1132.8
1991,4,31,2,283
1992,4,31,2,1548.6
1993,4,31,2,2383.3
1994,4,31,2,0.8
1995,4,31,2,650.7
1996,4,31,2,432.7
1997,4,31,2,0
1998,4,31,2,0
1999,4,31,2,17.1
2000,4,31,2,0
2001,4,31,2,0
2002,4,31,2,0
2003,4,31,2,151
2004,4,31,2,72.7
2005,4,31,2,164.5
2006,4,31,2,278.2
2007,4,31,2,24.3
2008,4,31,2,160.4
2009,4,31,2,0
2010,4,31,2,0.3
2011,4,31,2,0
2012,4,31,2,0.8
2013,4,31,2,0
2014,4,31,2,0
2015,4,31,2,0
2016,4,31,2,0
2017,4,31,2,194.2
2018,4,31,2,0
2019,4,31,2,0
2020,4,31,2,0
2021,4,31,2,0
1952,4,32,2,0
1953,4,32,2,0
1954,4,32,2,0
1955,4,32,2,0
1956,4,32,2,0
1957,4,32,2,0
1958,4,32,2,0
1959,4,32,2,0
1960,4,32,2,0
1961,4,32,2,0
1962,4,32,2,0
1963,4,32,2,0
1964,4,32,2,0
1965,4,32,2,0
1966,4,32,2,0
1967,4,32,2,0
1968,4,32,2,0
1969,4,32,2,0
1970,4,32,2,0
1971,4,32,2,0
1972,4,32,2,0
1973,4,32,2,0
1974,4,32,2,0
1975,4,32,2,0
1976,4,32,2,0
1977,4,32,2,0
1978,4,32,2,0
1979,4,32,2,0
1980,4,32,2,0
1981,4,32,2,0
1982,4,32,2,0
1983,4,32,2,0
1984,4,32,2,0
1985,4,32,2,0
1986,4,32,2,0
1987,4,32,2,0
1988,4,32,2,0
1989,4,32,2,0
1990,4,32,2,0
1991,4,32,2,0
1992,4,32,2,0
1993,4,32,2,0
1994,4,32,2,0
1995,4,32,2,0
1996,4,32,2,0
1997,4,32,2,0
1998,4,32,2,0
1999,4,32,2,0
2000,4,32,2,1014
2001,4,32,2,1067.2
2002,4,32,2,1136.2
2003,4,32,2,1129.3
2004,4,32,2,1523.2
2005,4,32,2,1622.2
2006,4,32,2,1627.5
2007,4,32,2,1678.3
2008,4,32,2,1544.7
2009,4,32,2,1249.3
2010,4,32,2,1170
2011,4,32,2,1195.7
2012,4,32,2,1090
2013,4,32,2,1401.8
2014,4,32,2,1100.5
2015,4,32,2,1644.8
2016,4,32,2,1991.5
2017,4,32,2,1682.6
2018,4,32,2,2238.7
2019,4,32,2,1211.5
2020,4,32,2,933.8
2021,4,32,2,799.5
1952,4,33,1,2.43856e-05
1953,4,33,1,2.45608e-05
1954,4,33,1,2.41452e-05
1955,4,33,1,2.32849e-05
1956,4,33,1,2.54812e-05
1957,4,33,1,2.69595e-05
1958,4,33,1,2.85163e-05
1959,4,33,1,3.00832e-05
1960,4,33,1,2.79028e-05
1961,4,33,1,2.39923e-05
1962,4,33,1,2.18372e-05
1963,4,33,1,2.0349e-05
1964,4,33,1,2.05019e-05
1965,4,33,1,2.37006e-05
1966,4,33,1,2.10025e-05
1967,4,33,1,2.04852e-05
1968,4,33,1,2.01971e-05
1969,4,33,1,2.0273e-05
1970,4,33,1,2.01898e-05
1971,4,33,1,2.11474e-05
1972,4,33,1,1.96253e-05
1973,4,33,1,1.74484e-05
